StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q5_6_TEXT,Q6,Q7,Q8,Q8a,Q9,Q9a,Q9b,Q10,Q11,Q11a,Q11b,Q12,Q13,Q14,Q14a,Q15,Q15a,Q16,Q16a,Q16b,Q17,Q17a,Q18,Q18a,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q25a,Q26,Q26a,Q27,Q27a,Q28,Q28a,Q29,Q29a,Q29b,Q29c,Q29d
4/16/2020 18:26,4/16/2020 18:29,IP Address,68.43.118.242,100,187,True,4/16/2020 18:29,R_2ala3iK3hWbUIxh,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,46,Male,Michigan,Non Latino/Hispanic,White,,Physician,Yes,Yes,Week 4 March 22-28,Yes,Extremely satisfied,Extremely satisfied,No,Yes,4,"Under 12 years old,12-17 years old",6,4,Yes,I am working fewer hours,Yes,I am starting work later most days,Yes,I am going to bed earlier,I am waking up later,Yes,I am napping less,Yes,I am drinking more alcohol,2-3 times a week,4 or more times a week,Never,Never,Yes,1-2 hours,Yes,2-3 hours,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Moderately worse,,"I am moderately more anxious,I am moderately more irritable,All of the above",
4/16/2020 19:13,4/16/2020 19:19,IP Address,27.55.91.188,100,342,True,4/16/2020 19:19,R_1FzEp6EaTZvVord,,,,,13.7158966064453,100.4169921875,anonymous,EN,31,Female,I do not reside in the United States,Non Latino/Hispanic,Asian,,ophthalmologist,No,No,,No,,,Yes,No,,,7,6,Yes,I am working fewer hours,No,,No,,,No,,No,,Never,Never,Never,Never,Yes,0.51 – 1 hour,Yes,2-3 hours,No,,No,,No,,Yes,Slightly worse,I am slightly more irritable,,
4/16/2020 19:31,4/16/2020 19:36,IP Address,73.102.96.75,100,268,True,4/16/2020 19:36,R_2dhecQfYc5i9h7X,,,,,39.9593963623047,-86.0198974609375,anonymous,EN,36,Female,Indiana,Non Latino/Hispanic,White,,physician,No,Yes,Week 3 March 15-21,Yes,Extremely satisfied,Extremely satisfied,No,Yes,3,Under 12 years old,7,7.5,Yes,I am working fewer hours,No,,No,,,No,,No,,2-3 times a week,2-3 times a week,Never,Never,Yes,1-2 hours,Yes,0.51-1 hour,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,No,,,,
4/16/2020 19:12,4/16/2020 19:55,IP Address,68.99.34.99,100,2587,True,4/16/2020 19:55,R_3g5uEE37TuOkG4z,,,,,32.8094940185547,-83.6167984008789,anonymous,EN,37,Female,Georgia,Non Latino/Hispanic,White,,optometrist,No,No,,No,,,No,No,,,8,8,No,,No,,No,,,No,,No,,4 or more times a week,Never,Never,Never,Yes,1-2 hours,No,,No,,No,,No,,No,,,,
4/16/2020 19:55,4/16/2020 19:59,IP Address,73.145.176.13,100,272,True,4/16/2020 19:59,R_22WYJJvdBs4ueX4,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,43,Female,Michigan,Non Latino/Hispanic,White,,Optometrist,No,Yes,Week 4 March 22-28,Yes,Neither satisfied nor dissatisfied,Somewhat satisfied,No,No,,,7,9,Yes,I am working fewer hours,Yes,I am starting work later most days,Yes,I am going to bed later,I am waking up later,No,,No,,2-3 times a week,2-3 times a week,Never,Never,No,0-.5 hour,Yes,0-0.5 hour,Yes,I am exercising/moving more,No,,Yes,I am eating less food each day,Yes,About the same,,,
4/16/2020 20:11,4/16/2020 20:16,IP Address,216.227.52.47,100,270,True,4/16/2020 20:16,R_O8VUREfCDGO5FKN,,,,,41.1092071533203,-83.9956970214844,anonymous,EN,51,Female,Ohio,Non Latino/Hispanic,White,,"RRT, RPSGT",No,No,,Not applicable,,,No,Yes,1,18-24 years old,6,Na,No,,No,,Yes,My bedtime has not changed,I am waking up later,No,,Yes,I am drinking more alcohol,Once a month or less,2-3 times a week,Never,Never,Yes,0-.5 hour,Yes,1-2 hours,No,,No,,Yes,I am eating more food each day,No,,,,
4/16/2020 17:39,4/16/2020 20:51,IP Address,24.146.48.197,100,11523,True,4/16/2020 20:51,R_1q2P1n1GzJwVXSF,,,,,42.2006988525391,-83.0276031494141,anonymous,EN,38,Female,I do not reside in the United States,Non Latino/Hispanic,Other,,Social Worker ,No,Yes,Week 4 March 22-28,Yes,Somewhat satisfied,Somewhat satisfied,Yes,No,,,8-10,5-10,Yes,I am working fewer hours,Yes,"I am starting work later most days,I am ending work later most days",Yes,I am going to bed later,I am waking up later,Yes,I am napping more,Yes,I am drinking less alcohol,2-3 times a week,Once a month or less,Once a month or less,2-3 times a week,Yes,0.51 – 1 hour,Yes,2-3 hours,Yes,I am exercising/moving less,Yes,I am eating more healthy foods,Yes,I am eating less food each day,Yes,Much worse,,,All of the above
4/16/2020 21:34,4/16/2020 21:38,IP Address,98.143.77.165,100,232,True,4/16/2020 21:38,R_1DMBnk2pX14PIPr,,,,,42.2839050292969,-82.9785995483399,anonymous,EN,48,Female,I do not reside in the United States,Non Latino/Hispanic,White,,IT,No,Yes,Week 3 March 15-21,Not applicable,,,Yes,Not applicable,,,6,6.5,Yes,I am working more hours,No,,Yes,I am going to bed later,My waketime has not changed,No,,No,,2-3 times a week,2-3 times a week,Never,Never,Yes,0-.5 hour,No,,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,No,,Yes,Slightly worse,I am slightly more anxious,,
4/16/2020 22:33,4/16/2020 22:36,IP Address,174.230.4.206,100,198,True,4/16/2020 22:36,R_3HZkdE3mq2ynBsq,,,,,42.28759765625,-83.3733978271484,anonymous,EN,25,Female,Michigan,Non Latino/Hispanic,White,,Medical student,No,Yes,Week 3 March 15-21,Not applicable,,,No,Not applicable,,,7,8,Yes,I am working fewer hours,Yes,"I am starting work later most days,I am ending work earlier most days",Yes,I am going to bed later,I am waking up later,Yes,I am napping less,Yes,I am drinking more alcohol,2-3 times a week,4 or more times a week,Never,Never,Yes,1-2 hours,Yes,0.51-1 hour,No,,No,,Yes,I am eating more food each day,Yes,Moderately worse,,All of the above,
4/17/2020 0:07,4/17/2020 0:13,IP Address,68.20.29.150,100,399,True,4/17/2020 0:13,R_1pMDxR8zQ621kYI,,,,,29.5655975341797,-95.2746963500977,anonymous,EN,44,Male,Texas,Non Latino/Hispanic,White,,Researcher,No,Yes,Week 3 March 15-21,Not applicable,,,No,Yes,1,Under 12 years old,7,6,No,,Yes,"I am starting work later most days,I am ending work later most days",Yes,I am going to bed later,I am waking up later,No,,No,,2-4 times a month,2-4 times a month,Never,Never,No,0.51 – 1 hour,Yes,3+ hours,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,I am slightly more irritable,,
4/17/2020 0:10,4/17/2020 0:17,IP Address,45.25.207.209,100,427,True,4/17/2020 0:17,R_25zGEmC442b3Lju,,,,,38.3861999511719,-121.990997314453,anonymous,EN,49,Male,California,Non Latino/Hispanic,White,,office manager,No,Yes,Week 2 March 8-14,Yes,Somewhat dissatisfied,Neither satisfied nor dissatisfied,No,Yes,2,"Under 12 years old,12-17 years old",7,5,Yes,I am working more hours,Yes,I am starting work later most days,Yes,I am going to bed later,I am waking up later,No,,Yes,I am drinking more alcohol,2-3 times a week,4 or more times a week,Never,Never,Yes,2-3 hours,No,,No,,No,,Yes,I am eating more food each day,Yes,Slightly worse,I am slightly more irritable,,
4/17/2020 0:13,4/17/2020 0:18,IP Address,73.254.122.179,100,282,True,4/17/2020 0:18,R_1mdT1c3x4QyDzok,,,,,47.6260070800781,-122.040405273438,anonymous,EN,41,Female,Washington,Non Latino/Hispanic,Asian,,Physician,No,No,,No,,,No,Not applicable,,,7,9,Yes,I am working fewer hours,Yes,"I am starting work later most days,I am ending work earlier most days",Yes,I am going to bed later,I am waking up later,No,,Yes,I am drinking more alcohol,2-4 times a month,4 or more times a week,Never,Never,No,1-2 hours,Yes,1-2 hours,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,"I am slightly more depressed,I am slightly more anxious,I am slightly more irritable,All of the above",,
4/10/2020 7:44,4/10/2020 7:45,IP Address,141.214.17.232,19,65,False,4/17/2020 7:45,R_2aK3sfiu8HMYblJ,,,,,,,anonymous,EN,25,Female,Michigan,Non Latino/Hispanic,White,,research clinician,,Yes,Week 2 March 8-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2020 7:45,4/10/2020 7:46,IP Address,68.42.76.136,32,78,False,4/17/2020 7:46,R_3lEMr2P8dh1qTlU,,,,,,,anonymous,EN,37,Female,Michigan,Non Latino/Hispanic,White,,clinical researcher,,Yes,Week 3 March 15-21,,,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2020 7:44,4/10/2020 7:46,IP Address,98.209.129.218,47,118,False,4/17/2020 7:47,R_27vZorOvLEMAJH1,,,,,,,anonymous,EN,28,Female,Michigan,Non Latino/Hispanic,White,,Physician resident,,No,,,,,No,Not applicable,,,8,8,No,,Yes,I am starting work later most days,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/2020 7:43,4/17/2020 7:48,IP Address,172.75.254.115,100,270,True,4/17/2020 7:48,R_10ZPEXObDE7FnJG,,,,,34.0650939941406,-81.0280990600586,anonymous,EN,25,Male,South Carolina,Non Latino/Hispanic,White,,Researcher,No,Yes,Week 3 March 15-21,Not applicable,,,No,Not applicable,,,7.5,7,No,,Yes,I am starting work later most days,Yes,I am going to bed later,I waking up earlier,Yes,I am napping less,No,,Never,Never,Never,Never,No,0-.5 hour,Yes,1-2 hours,Yes,I am exercising/moving less,Yes,I am eating more healthy foods,Yes,I am eating more food each day,No,,,,
4/10/2020 7:47,4/10/2020 7:48,IP Address,98.206.65.236,32,77,False,4/17/2020 7:48,R_3DiJ5Nvj8K4rNUm,,,,,,,anonymous,EN,24,Female,Michigan,Non Latino/Hispanic,White,,research assistant,,Yes,Week 4 March 22-28,,Somewhat satisfied,Somewhat satisfied,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2020 7:47,4/10/2020 7:50,IP Address,24.127.90.28,19,178,False,4/17/2020 7:50,R_3lKr2zApCeiGGZJ,,,,,,,anonymous,EN,29,Female,Michigan,Non Latino/Hispanic,White,,Social work ,,Yes,Week 2 March 8-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2020 7:46,4/10/2020 7:49,IP Address,166.216.159.159,57,200,False,4/17/2020 7:50,R_DrcuGEnUbSYPZKN,,,,,,,anonymous,EN,60 +,Female,Michigan,Non Latino/Hispanic,Other,,Patient account representative,,Yes,Week 1 March 1-7,,,,Yes,No,,,7 to 8,7 to 8,No,,No,,No,,,No,,No,,,,,,,,,,,,,,,,,,,,
4/10/2020 7:54,4/10/2020 7:55,IP Address,97.95.172.91,15,42,False,4/17/2020 7:55,R_3KBneYKMLiZtenu,,,,,,,anonymous,EN,60,Male,Michigan,Non Latino/Hispanic,White,,Faculty,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2020 7:54,4/10/2020 7:55,IP Address,108.93.161.150,19,47,False,4/17/2020 7:56,R_1CjrfNtZRLxM4YT,,,,,,,anonymous,EN,25,Female,Michigan,Non Latino/Hispanic,White,,Research study coordinator,,Yes,Week 3 March 15-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2020 8:04,4/10/2020 8:05,IP Address,73.18.157.19,15,58,False,4/17/2020 8:05,R_12nXkG3X4SqMkb2,,,,,,,anonymous,EN,81,Female,Michigan,Non Latino/Hispanic,White,,Psychiatrist,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2020 8:03,4/10/2020 8:05,IP Address,141.214.17.232,57,98,False,4/17/2020 8:06,R_3D59UKznOIqkYGv,,,,,,,anonymous,EN,70,Female,Michigan,Non Latino/Hispanic,White,,psychiatrist,,No,,,,,No,No,,,7,7,Yes,I am working fewer hours,No,,No,,,No,,No,,,,,,,,,,,,,,,,,,,,
4/10/2020 8:06,4/10/2020 8:07,IP Address,73.145.172.185,15,38,False,4/17/2020 8:07,R_1rOA4pqJsCcuafD,,,,,,,anonymous,EN,38,Female,Michigan,Non Latino/Hispanic,White,,Administrative,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2020 8:16,4/10/2020 8:22,IP Address,68.58.233.75,19,309,False,4/17/2020 8:22,R_1FwTj7AdmqF3x9Q,,,,,,,anonymous,EN,35,Female,Michigan,Non Latino/Hispanic,White,,clinical research coordinator,,Yes,Week 3 March 15-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2020 8:24,4/10/2020 8:25,IP Address,99.104.238.133,32,88,False,4/17/2020 8:25,R_27fECDXlwzj14Dq,,,,,,,anonymous,EN,24,Female,Michigan,Non Latino/Hispanic,Asian,,Research technician associate,,Yes,Week 4 March 22-28,,,,Yes,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2020 8:05,4/10/2020 8:30,IP Address,68.40.184.17,57,1524,False,4/17/2020 8:30,R_2zD7x62xeGaJnak,,,,,,,anonymous,EN,22,Female,Michigan,Non Latino/Hispanic,White,,Research Assistant ,,Yes,Week 3 March 15-21,,,,Yes,Not applicable,,,7.5,8,Yes,I am working fewer hours,Yes,"I am starting work earlier most days,I am ending work earlier most days",Yes,I am going to bed later,I am waking up later,No,,Yes,,,,,,,,,,,,,,,,,,,,
4/10/2020 8:50,4/10/2020 8:53,IP Address,192.116.54.193,43,122,False,4/17/2020 8:53,R_2YqXtCfHrAZI6kM,,,,,,,anonymous,EN,45,Male,I do not reside in the United States,Non Latino/Hispanic,White,,Psychologist,,Yes,Week 1 March 1-7,Yes,Somewhat dissatisfied,,No,Yes,3,Under 12 years old,6,6,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2020 9:20,4/10/2020 9:21,IP Address,68.55.176.199,19,61,False,4/17/2020 9:21,R_1K3gqpbqASfMXHN,,,,,,,anonymous,EN,27,Female,Michigan,Non Latino/Hispanic,White,,researcher,,Yes,Week 4 March 22-28,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2020 9:24,4/10/2020 9:25,IP Address,107.77.195.232,15,33,False,4/17/2020 9:25,R_1ObZUGFN697gy8F,,,,,,,anonymous,EN,42,Female,Michigan,Non Latino/Hispanic,White,,Researcher,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2020 9:33,4/10/2020 9:34,IP Address,198.203.181.181,15,89,False,4/17/2020 9:34,R_1DTmXWOLulPG0G5,,,,,,,anonymous,EN,33,Female,North Carolina,Non Latino/Hispanic,White,,SLP,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2020 9:59,4/10/2020 10:00,IP Address,173.81.108.109,32,52,False,4/17/2020 10:00,R_2U4JAVOuk1m9kNh,,,,,,,anonymous,EN,49,Female,West Virginia,Non Latino/Hispanic,White,,Speech-Language Pathologist,,No,,"No,Not applicable",,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/2020 9:54,4/17/2020 10:01,IP Address,98.243.132.172,100,410,True,4/17/2020 10:01,R_2Uaz1qYEvOGJW0I,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,34,Female,Michigan,Non Latino/Hispanic,Asian,,House keeper,Yes,No,,No,,,No,Yes,1,Under 12 years old,4 hours,5 hours ,No,,No,,Yes,I am going to bed later,I waking up earlier,Yes,I am napping less,No,,2-4 times a month,2-4 times a month,Never,Never,Yes,3+ hours,Yes,3+ hours,No,,Yes,I am eating less healthy foods,Yes,I am eating less food each day,Yes,Slightly worse,I am slightly more anxious,,
4/17/2020 9:54,4/17/2020 10:02,IP Address,173.13.18.105,100,502,True,4/17/2020 10:02,R_28Uw7teYCFsht2i,,,,,42.1699981689453,-83.7818984985352,anonymous,EN,35,Female,Michigan,Non Latino/Hispanic,White,,Physician assistant,No,No,,No,,,No,Yes,2,Under 12 years old,8,8,Yes,I am working fewer hours,No,,Yes,I am going to bed later,I am waking up later,No,,Yes,I am drinking more alcohol,2-3 times a week,4 or more times a week,Never,Never,Yes,0-.5 hour,Yes,1-2 hours,No,,Yes,I am eating more healthy foods,No,,Yes,Moderately worse,,All of the above,
4/10/2020 10:08,4/10/2020 10:14,IP Address,152.132.8.133,57,355,False,4/17/2020 10:15,R_cCKzXO5hm6gKtK9,,,,,,,anonymous,EN,34,Female,Michigan,Non Latino/Hispanic,White,,physician,,No,,No,,,No,Yes,2,Under 12 years old,7,5-6,No,,No,,Yes,I am going to bed later,I waking up earlier,No,,No,,,,,,,,,,,,,,,,,,,,
4/10/2020 10:14,4/10/2020 10:15,IP Address,73.145.161.233,32,70,False,4/17/2020 10:15,R_b1ROmutTiOQzRrH,,,,,,,anonymous,EN,69,Female,Michigan,Non Latino/Hispanic,White,,Social work,,No,,Not applicable,,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/2020 10:46,4/17/2020 10:50,IP Address,76.189.166.193,100,215,True,4/17/2020 10:50,R_2yq1lrZrFX9Gnbd,,,,,41.0980072021484,-81.6421966552734,anonymous,EN,55,Female,Ohio,Non Latino/Hispanic,White,,psychologist,No,Yes,Week 2 March 8-14,No,,,Yes,Yes,2,18-24 years old,8,8,No,,Yes,"I am starting work later most days,I am ending work later most days",Yes,I am going to bed later,I am waking up later,No,,No,,2-4 times a month,2-4 times a month,Never,Never,Yes,3+ hours,Yes,2-3 hours,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,No,,No,,,,
4/17/2020 10:52,4/17/2020 10:58,IP Address,134.228.24.52,100,389,True,4/17/2020 10:58,R_PGMVLgeM9XqpkyJ,,,,,41.6432037353516,-83.6753005981445,anonymous,EN,81,Male,Ohio,Non Latino/Hispanic,White,,Licensed Professional Clinical Counselor-SUPV,No,Yes,Week 5 March 29- April 4,Yes,Somewhat dissatisfied,Somewhat satisfied,No,Not applicable,,,6-7,6-7,Yes,I am working fewer hours,No,,No,,,No,,Yes,I am drinking less alcohol,2-4 times a month,Once a month or less,Never,Never,Yes,1-2 hours,Yes,1-2 hours,Yes,I am exercising/moving less,No,,No,,Yes,Slightly worse,All of the above,,
4/10/2020 11:00,4/10/2020 11:02,IP Address,68.62.18.65,32,80,False,4/17/2020 11:02,R_pMESJl6OEcApFV7,,,,,,,anonymous,EN,44,Female,Michigan,Non Latino/Hispanic,White,,Physician,,No,,No,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2020 11:02,4/10/2020 11:03,IP Address,104.179.149.149,28,55,False,4/17/2020 11:03,R_12tl5hYjz9sOql6,,,,,,,anonymous,EN,43,Male,Michigan,Non Latino/Hispanic,Asian,,Physician ,,Yes,Week 3 March 15-21,Yes,Somewhat satisfied,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/2020 11:02,4/17/2020 11:05,IP Address,99.159.97.239,100,149,True,4/17/2020 11:05,R_tLkGoC37zUAZhn3,,,,,35.2752075195312,-89.7294998168945,anonymous,EN,46,Female,Tennessee,Non Latino/Hispanic,White,,psychologist,No,Yes,Week 5 March 29- April 4,Yes,Somewhat dissatisfied,Somewhat dissatisfied,Yes,Yes,2,12-17 years old,6,7,No,,No,,Yes,My bedtime has not changed,I am waking up later,No,,No,,4 or more times a week,4 or more times a week,Never,Never,Yes,1-2 hours,No,,Yes,I am exercising/moving more,No,,No,,Yes,Moderately worse,,"I am moderately more depressed,I am moderately more anxious",
4/17/2020 11:03,4/17/2020 11:07,IP Address,73.5.143.187,100,288,True,4/17/2020 11:07,R_1Ojejxf4SvCeOV9,,,,,44.8327941894531,-93.4395980834961,anonymous,EN,67,Male,Minnesota,Non Latino/Hispanic,White,,"Psychologist, consultant and educator",No,Yes,Week 4 March 22-28,No,,,No,No,,,7,7.25-7.5,Yes,I am working fewer hours,Yes,I am starting work later most days,Yes,I am going to bed later,I am waking up later,No,,No,,2-3 times a week,2-4 times a month,Never,Never,Yes,0.51 – 1 hour,No,,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,All of the above,,
4/17/2020 11:06,4/17/2020 11:09,IP Address,167.160.195.63,100,177,True,4/17/2020 11:09,R_2XmQDDXCuHF25zq,,,,,33.4474029541016,-88.8205032348633,anonymous,EN,35,Male,Mississippi,Non Latino/Hispanic,White,,psychologist,No,Yes,Week 2 March 8-14,No,,,Yes,Yes,1,Under 12 years old,7,7,Yes,I am working more hours,Yes,I am ending work later most days,Yes,I am going to bed later,I am waking up later,No,,No,,Never,Never,Never,Never,Yes,1-2 hours,Yes,3+ hours,Yes,I am exercising/moving less,Yes,I am eating more healthy foods,No,,No,,,,
4/17/2020 11:12,4/17/2020 11:15,IP Address,107.77.195.11,100,236,True,4/17/2020 11:15,R_2e3izgtuWZbqGlZ,,,,,42.4651947021484,-83.3712997436524,anonymous,EN,42,Female,Michigan,Non Latino/Hispanic,White,,Nurse,Yes,No,,No,,,No,Yes,1,12-17 years old,5,5,No,,No,,No,,,No,,No,,2-3 times a week,2-3 times a week,Never,Never,No,0.51 – 1 hour,No,,Yes,I am exercising/moving less,No,,No,,No,,,,
4/17/2020 11:13,4/17/2020 11:16,IP Address,204.69.148.31,100,206,True,4/17/2020 11:16,R_2TY9n8AcuRZ1ggc,,,,,43.8013000488281,-91.2134017944336,anonymous,EN,44,Male,Wisconsin,Latino/Hispanic,White,,physician,No,No,,Yes,Extremely satisfied,Extremely satisfied,Yes,Yes,2,"Under 12 years old,12-17 years old",8,8,Yes,I am working fewer hours,No,,No,,,No,,No,,Once a month or less,Once a month or less,Never,Never,No,0-.5 hour,No,,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating more food each day,No,,,,
4/17/2020 11:13,4/17/2020 11:16,IP Address,72.230.109.34,100,163,True,4/17/2020 11:16,R_3PmAjqye2asmzN1,,,,,43.1224975585937,-76.1293029785156,anonymous,EN,28,Female,New York,Non Latino/Hispanic,White,,psychologist (doctoral student),No,Yes,Week 3 March 15-21,Not applicable,,,No,Not applicable,,,8,8,No,,Yes,"I am starting work later most days,I am ending work later most days",No,,,No,,Yes,I am drinking more alcohol,2-4 times a month,2-3 times a week,Once a month or less,Never,No,0-.5 hour,Yes,0-0.5 hour,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Moderately worse,,"I am moderately more depressed,I am moderately more anxious",
4/17/2020 11:22,4/17/2020 11:26,IP Address,69.85.255.97,100,186,True,4/17/2020 11:26,R_eu67VWB1q46jtbb,,,,,30.4593963623047,-87.2074966430664,anonymous,EN,55,Female,Alabama,Non Latino/Hispanic,Black or African American,,Nurse practitioner,No,No,,Yes,Somewhat satisfied,Extremely satisfied,Yes,No,,,6,9,No,,Yes,I am starting work later most days,No,,,No,,No,,2-4 times a month,2-4 times a month,Never,Never,No,1-2 hours,Yes,0.51-1 hour,No,,No,,No,,Yes,Slightly worse,I am slightly more depressed,,
